"codice";"descrizione";"prezzo";"punti"
"3370896001007";CHAMPAGNE BRUT ROYAL PHILIPPON;57.90;2.8950000000000000
"3382250001790";CREMANT DE LOIRE EX.BRUT ROSÈ;17.90;0.89500000000000000000
"3384250000230";CHAMPAGNE JEAN DUCLERT CL.75;21.49;1.0745000000000000
"3387390129700";CEREALI FITNESS Gr375NESTLE'.;3.39;0.16950000000000000000
"3387390320008";BARRE.FITNESS & CIOC.x6Gr141.;3.49;0.17450000000000000000
"3387390320916";CEREALI NESQUIK Gr625;4.99;0.24950000000000000000
"3387390325911";CEREALI FITNESS Gr625NESTLE';5.19;0.25950000000000000000
"3387390331660";CEREALI NESQUIK Gr375C.WAVES;3.29;0.16450000000000000000
"3387390334524";CEREALI CHEERIOS Gr375;3.19;0.15950000000000000000
"3414090816118";DEOD.ROLLON DRY COMFORT ml50NI;3.19;0.15950000000000000000
"3418760000654";CHAMPAGNE BRUT DELAMOTTE;49.90;2.4950000000000000
"3424990020027";BORSA PPT CENTESIMO NEW RIUTIL;0.99;0.04950000000000000000
"3426470010122";STAMPO OVALE VETRO CM30X21;3.49;0.17450000000000000000
"3426470019958";TEGLIA RETTANGOLARE32X20O'CU;6.90;0.34500000000000000000
"3426470019965";TEGLIA RETT.C/MANICI33X22X5,5;4.99;0.24950000000000000000
"3426470020138";CONTENITORE PIREX RETT. C/COPE;4.99;0.24950000000000000000
"3428271920051";LATTE P.S.Ml500CACAO LACATELL;2.09;0.10450000000000000000
"3480347120604";APERIFRESCO SAPORI ORTO GR.100;3.39;0.16950000000000000000
"3480347130603";APERIFRESCO SAPORI SUD GR.100;3.10;0.15500000000000000000
"3539370525303";FRISK.MAXI PIC NIC MANZO GR.45;1.89;0.09450000000000000000
"3539370534916";LETTIERA x GATTI Kg5FRISKIES.;5.29;0.26450000000000000000
"3546510340016";CREMANT D'ALSACE BRUT DREYER;14.90;0.74500000000000000000
"3546511002012";VINO B.KAEFFERKOPF DREYER;22.90;1.1450000000000000
"3560070271337";CRF SUCCHI PERA LT.1;2.49;0.12450000000000000000
"3574660057706";OLIO ml300JOHNSON CLASSICO  .;2.59;0.12950000000000000000
"3574660239881";ASS.OB DIGITAL SUPER x16;2.59;0.12950000000000000000
"3574660240009";ASS.OB DIGITAL NORMAL x16;2.59;0.12950000000000000000
"3574660686135";COLLUT.ml500COOL MINT LISTERI;3.99;0.19950000000000000000
"3574661397535";COLLUT.ml500DENTI&LIN.LISTERI;4.39;0.21950000000000000000
"3574669907729";SHAMP.JOHNSON'S750ml.GOLD;3.39;0.16950000000000000000
"3580000000004";ACQUA FRIZZ.LT.1,5S.BENEDETT.;0.69;0.03450000000000000000
"3600521572092";LACCA ML250ELNETT NORM.L'ORE.;5.79;0.28950000000000000000
"3600522020479";BALS.COLOR VIVE Ml250ELVIVE;3.19;0.15950000000000000000
"3600522020493";BALS.OLIO STR,RICCI Ml250ELVI;3.19;0.15950000000000000000
"3600522215417";OLIO STRAOR.CAP.NORM.Ml100ELV;9.19;0.45950000000000000000
"3600522217848";BALS.DREAM LONG Ml250ELVIVE;3.19;0.15950000000000000000
"3600522422044";CREMA VISO REV.NOTTE Ml50L'OR;11.59;0.57950000000000000000
"3600522422075";CREMA VISO REVIT.GIO.Ml50L'O.;11.59;0.57950000000000000000
"3600522450627";BALS.OLIO STRAORD.ML250ELVIVE;3.19;0.15950000000000000000
"3600522478478";CERA CAP.Ml75TXT URBAN S.LINE;5.79;0.28950000000000000000
"3600522892533";CREMA FILLER REVITAL.Ml50L'OR;16.99;0.84950000000000000000
"3600523193080";RITOCCO PERF.BRUNO N2L'OREAL;10.79;0.53950000000000000000
"3600523193097";RITOCCO PERF.CAST.N3L'OREAL;10.79;0.53950000000000000000
"3600523193110";RITOCCO PERF.BIONDO N5L'OREAL;10.79;0.53950000000000000000
"3600523193127";RITOCCO PERFETTO NERO N1L'ORE;10.79;0.53950000000000000000
"3600523449170";LATTE DET.Ml400PSS F.RARI L'O;4.89;0.24450000000000000000
"3600523493579";SHAMP.OLIO STR.COC.Ml285ELVIV;2.99;0.14950000000000000000
"3600523493906";BALS.OLIO STR.COCCO Ml250ELVI;2.99;0.14950000000000000000
"3600523605866";MASCH.TOTAL REPAIR Ml300ELVIV;5.99;0.29950000000000000000
"3600523898374";BALS.COLOR PURPLE ML150ELVIVE;3.29;0.16450000000000000000
"3600523898411";SHAMP.VIVE PURPLE Ml200ELVIVE;3.49;0.17450000000000000000
"3600523943791";SHAMP.COLOR VIVE Ml285ELVIVE;3.59;0.17950000000000000000
"3600523943838";SHAMP.DREAM LONG Ml285ELVIVE;3.19;0.15950000000000000000
"3600523943913";SHAMP.TOTAL REPAIR Ml285ELVIV;3.19;0.15950000000000000000
"3600523944552";SHAMP.OLIO STR.JOJ.Ml285ELVIV;3.19;0.15950000000000000000
"3600523944590";SHAMP.ENERG.CITRUS.Ml285ELVIV;3.19;0.15950000000000000000
"3600523944637";SHAMP.MULTIVIT2/1Ml285ELVIV;3.19;0.15950000000000000000
"3600523944675";SHAMP.MULTIV.FRESH Ml285ELVIV;3.19;0.15950000000000000000
"3600523944712";SHAMP.LISS-INTENSE Ml285ELVIV;3.19;0.15950000000000000000
"3600523945115";SHAMP.ANTIFORFORA Ml285ELVIVE;3.19;0.15950000000000000000
"3600523945153";SHAMP.COLOR VIVE2/1Ml285ELV;3.19;0.15950000000000000000
"3600524029487";SHAMP.HYALURONIC Ml285ELVIVE;3.19;0.15950000000000000000
"3600524029722";BALS.HYALURONIC ML250ELVIVE;3.19;0.15950000000000000000
"3600540015969";BALS.FORT.HYDRA LISS ml200FRU.;2.59;0.12950000000000000000
"3600540016867";SHAMP.FORT.HYDRA LISSml250FR.;2.59;0.12950000000000000000
"3600540160546";MASCHERA CAP.SEC.ml300FRUC  .;4.49;0.22450000000000000000
"3600540342317";BALS.HYDRA RICCI ml200FRUCTI.;2.59;0.12950000000000000000
"3600540419361";SHAMP.CAP.COLOR.ml250FRUCTIS.;2.69;0.13450000000000000000
"3600540624697";LATTE DET.FRESH ML.200GARNIER;3.69;0.18450000000000000000
"3600540710451";DETERGENTE PURE3IN1ML.150;5.89;0.29450000000000000000
"3600541083561";SHAMP.MADREPERLA ML300U.DOLCE;3.29;0.16450000000000000000
"3600541204379";SHAMP.CAP.SECC.ml250FRUCTIS .;2.69;0.13450000000000000000
"3600541226241";BALS.CAP.NORMALI Ml200FRUCTIS;2.69;0.13450000000000000000
"3600541226456";SHAMP.CAP.NOR.2IN1ML.250FRUC;2.59;0.12950000000000000000
"3600541249103";SH.COLOR.NERO INTENSO N°1OLIA;10.39;0.51950000000000000000
"3600541249301";SH.COLOR.CASTANO SC.N°4OLIA;10.39;0.51950000000000000000
"3600541249653";SH.COLOR.CASTANO CH.N°6OLIA;10.39;0.51950000000000000000
"3600541249806";SH.COLOR.BIONDO N°7.0OLIA;10.39;0.51950000000000000000
"3600541251205";SHAMP.ANTIF.ml250FRUCTIS pad.;2.59;0.12950000000000000000
"3600541251526";SHAMP.PURE NON STOP Ml250FRUC;2.59;0.12950000000000000000
"3600541291324";MASCH.MERAVIGLI.ML.300U.DOLCE;4.39;0.21950000000000000000
"3600541358492";ACQUA MICELLARE P.S.Ml400GARN;3.99;0.19950000000000000000
"3600541474093";MASCH.TESORI/MIELE300U.DOLCE;4.39;0.21950000000000000000
"3600541526204";SHAMP.RE-OXYGENP.ML250FRUCTI.;2.69;0.13450000000000000000
"3600541744530";ACQUA MICELL.SKIN OIL Ml400GA;4.59;0.22950000000000000000
"3600541934214";BAGNO DOC.AD.Ml500ARGA/CA.U.D;2.49;0.12450000000000000000
"3600541943728";MASCH.V.HYDRAB.MASK BLU GARNIE;2.39;0.11950000000000000000
"3600542097130";MASCH.V.CARBONE VEGET.GARNIER;2.29;0.11450000000000000000
"3600542117067";SHAMP.ALOE VERA Ml250FRUCTIS;2.69;0.13450000000000000000
"3600542118569";SHAMP.RITUALE ARGAN Ml250U.DO;2.89;0.14450000000000000000
"3600542129268";MASCH.BANANA ML.390FRUCTIS;6.29;0.31450000000000000000
"3600542132206";MASCH.PAPAYA ML.390FRUCTIS;6.39;0.31950000000000000000
"3600542154505";SHAMP.5PIANTE ML300U.DOLCE;2.89;0.14450000000000000000
"3600542154536";SHAMP.CAMOM/MIELE ML250U.DOLC;3.29;0.16450000000000000000
"3600542154581";SHAMP.TESORI MIELE ML250U.D.;3.29;0.16450000000000000000
"3600542154635";SHAMP.ARGILLA/CEDRO ML250U.D;2.89;0.14450000000000000000
"3600542154642";SHAMP.VAN/PAPAYA Ml250U.DOLCE;2.89;0.14450000000000000000
"3600542154659";SHAMP.ACQUA COCCO ML250U.DOLC;2.89;0.14450000000000000000
"3600542158176";BALS.MERAVIGL.ML.200U.DOLCE;3.29;0.16450000000000000000
"3600542158206";BALS.CAMOMILLA ML.200U.DOLCE;2.79;0.13950000000000000000
"3600542158244";BALS.TESORI MI.ML.200U.DOLCE;3.29;0.16450000000000000000
"3600542158282";BALS.RIT.ARGAN ML.250U.DOLCE;2.89;0.14450000000000000000
"3600542221139";MASCH.ALOE VERA Ml390FRUCTIS;5.79;0.28950000000000000000
"3600542289665";SHAMP.H.FOOD PAPAYA ML350FRUC;4.19;0.20950000000000000000
"3600542290135";BALS.H.FOOD PAPAYA ML.350FRUC;4.39;0.21950000000000000000
"3600542430425";SHAMP.VITAMIN&FORZA ml250FRUC;2.89;0.14450000000000000000
"3609081394113";CALZE ANTISCIVOLO BIMBO/A PER.;2.69;0.13450000000000000000
"3609082275329";BABUCCE BIMBO CON ANTISCIVOLO;4.99;0.24950000000000000000
"3609085276378";CALZE BIMBI TRIS;4.99;0.24950000000000000000
"3661163935720";ACE CANDEGG.CLASSICA Lt1.;1.79;0.08950000000000000000
"3700260214137";CROC.ULTIM.DOG MINI YORK.Gr800;4.19;0.20950000000000000000
"3700525600422";INDIVIA BELGA;1.99;0.09950000000000000000
"3700597302378";WHISKY Cl50NIKKA;39.89;1.9945000000000000
"3760126370049";VINO B.SYLVANER CL.75GRUSS;14.90;0.74500000000000000000
"3784728478323";RUM KRAKEN CL70;22.99;1.1495000000000000
"3800020472316";CIOCC.KIT KAT MINI MIX197g;2.69;0.13450000000000000000
"3805274222458";BIRRA SEMEDORATO cl33x35°PREM;2.79;0.13950000000000000000
"4000281186505";BIG BEN PEANUTS250g PIASTEN;1.99;0.09950000000000000000
"4000358091107";PANE INTEG.DI SEGA.g500PEMA;2.59;0.12950000000000000000
"4000358095006";PANE INT.8CEREALI Gr500PEMA;2.59;0.12950000000000000000
"4000388177000";SAP.LIQ.Ml250ORIGINAL DOVE;1.69;0.08450000000000000000
"4000388179004";SAP.LIQ.Ml500IDR.RIC.DOVE;1.99;0.09950000000000000000
"4000417011008";CIOCC.SP.CORNFLAKES Gr100RITT;1.59;0.07950000000000000000
"4000417012005";CIOCC.RUM Gr100RITTER SPORT;1.69;0.08450000000000000000
"4000417012401";CIOCC.DON CHOCO100g RITTER;1.89;0.09450000000000000000
"4000417013002";CIOCC.BIANCO NOC.Gr100RITTER;1.99;0.09950000000000000000
"4000417018007";CIOCC.LATTE ALPI Gr100RITTER;1.79;0.08950000000000000000
"4000417019004";CIOCC.NOCCIO.INT.Gr100RITTER;1.99;0.09950000000000000000
"4000417020000";CIOCC.FOND.50% Gr100RITTERp;1.79;0.08950000000000000000
"4000417028006";CIOCC.MENTA Gr.100RITTER SPOR;1.59;0.07950000000000000000
"4000417101006";CIOCC.NOCC.INT.S/L100g RITTER;2.59;0.12950000000000000000
"4000417102003";CIOCC.LATTE S/L100g RITTER;2.59;0.12950000000000000000
"4000417117304";TAV.MINI TOWER SPECIAL NUT137;2.99;0.14950000000000000000
"4000417119506";TAV.MINI TOWER COLOR.VAR.171g;2.99;0.14950000000000000000
"4000417212009";CIOCC.MANDO/ARANC GR.100RITTE;1.79;0.08950000000000000000
"4000417214003";CIOCC.BISCOTTO Gr100RITTER  .;1.79;0.08950000000000000000
"4000417217004";CIOCC.BIANC.MANGO/FR.PAS.Gr100;1.59;0.07950000000000000000
"4000417219008";CIOCC.AMAR/MAND.100g RITTER SP;1.59;0.07950000000000000000
"4000417221001";CIOCC.CARAMELLO SALATO100g RI;1.59;0.07950000000000000000
"4000417224002";CIOCC.FOND.NOCC.Gr100RITTER .;1.99;0.09950000000000000000
"4000417292001";CIOCC.BIANCO CRISP100g RITTER;1.79;0.08950000000000000000
"4000417298003";CIOCC.COCCO Gr100RITTER SPORT;1.69;0.08450000000000000000
"4000417601018";CIOCC.ORANGE100g RITTER SPORT;1.79;0.08950000000000000000
"4000417708007";CIOCC.FOND.MAND.INT.GR.100RIT;1.89;0.09450000000000000000
"4000417811219";TAV.MINI DUO BISCOTTO137g RIT;3.29;0.16450000000000000000
"4000417811226";TAV.MINI DUO NOCC.INT.137g RIT;3.29;0.16450000000000000000
"4000417933003";CIOCC.FOND.74% g100PERU RITTE;1.99;0.09950000000000000000
"4000417938008";CIOCC.FOND.81% g100GHANA RITT;1.99;0.09950000000000000000
"4000446001315";PANE PORZ.MISTE GR.500MASTEM;3.09;0.15450000000000000000
"4000446011376";PANE PROTEICO GR.250MASTEMAC;2.25;0.11250000000000000000
"4000446011413";PANE PROTEICO NOCI GR.250MAS;2.39;0.11950000000000000000
"4000446011420";PANE PROTEI.CAROTE GR.250MAS;2.39;0.11950000000000000000
"4000446011574";PANE PROTEI.MANDOR.GR.250MAS;2.49;0.12450000000000000000
"4000446015572";CRACKERS PROTEICI GR.150MAST;3.39;0.16950000000000000000
"4000446016791";PANE PROT.TOAST GR.260MASTEM;2.99;0.14950000000000000000
"4000539202827";CIOCC.SNACK EX.FOND Gr37LINDO;1.19;0.05950000000000000000
"4000539280146";CIOCC.EXCELL.MANGO100g LINDT;2.49;0.12450000000000000000
"4000539313226";CIOCC.SNACK LATTE Gr37LINDOR;1.19;0.05950000000000000000
"4000539727009";ORSETTO CIOC.LATTE100G LINDT;2.79;0.13950000000000000000
"4000980527104";BUDINO CACAO MACCHIOL.GR.125x2;1.25;0.06250000000000000000
"4001147010309";CARTA IG.x6LIFE3V.F.C.Gr863;3.69;0.18450000000000000000
"4001518003312";BISC.DUO KEKS Gr500CACAO;1.99;0.09950000000000000000
"4001518102848";BISC.CHOCO STICKS Gr150BERGI;1.59;0.07950000000000000000
"4001518106174";BASTONC.RICOP.CHOC.LATTE75g;1.69;0.08450000000000000000
"4001518106198";BASTONC.RICOP.CHOC.FOND.75g;1.59;0.07950000000000000000
"4001518107638";BISC.COOK.CHOCO CRISPY BROW15;1.39;0.06950000000000000000
"4001518112854";BISC.COOK.CHOCO CLASSIC150g;1.39;0.06950000000000000000
"4001518722466";BISC.SOFT CAKE ARANCIA Gr150B;1.39;0.06950000000000000000
"4001518742303";BISC.SCHOKO KEKS LATTE Gr125B;1.49;0.07450000000000000000
"4001686342770";CARAM.ZENZERO-LIMONE Gr175HAR;1.69;0.08450000000000000000
"4001686387061";CARAM.ORSETTI D'ORO GR.150HAR;1.69;0.08450000000000000000
"4001686405093";CARAM.TAGADA Gr175HARIBO;1.69;0.08450000000000000000
"4001686423257";CARAM.BANANAS Gr175HARIBO pad;1.69;0.08450000000000000000
"4002567206945";VINO R.CHIANTI COPPIERE ML750;3.59;0.17950000000000000000
"4003274006996";CRAUTI NAT.Gr425DEVELEY;1.69;0.08450000000000000000
"4003686256316";POSTO TAVOLA3PZ SOUL VILLEROY;4.99;0.24950000000000000000
"4003790001123";PANNO LAVASCIUGA x3VILEDA   .;2.89;0.14450000000000000000
"4003790001970";SPUGNA INOX SPIRALE2+1VILEDA;1.59;0.07950000000000000000
"4005500030959";NESQUIK SNACK LATTE Gr26x5;1.99;0.09950000000000000000
"4005800087578";SALV.STRUCC.X25NIVEA RINFR. .;2.39;0.11950000000000000000
"4005800096020";STRUCCANTE OCCHI BIF.Ml125NI.;4.29;0.21450000000000000000
"4005800097546";CREMA VISO INTE.P/S ml50NIVE.;5.19;0.25950000000000000000
"4005800097577";CREMA VISO GIORN.IDR.ml50NIV.;5.19;0.25950000000000000000
"4005800173783";ARTICOLO EURO2.00.;2.00;0.10000000000000000000
"4005808117376";SALV.x63BABY CREME NIVEApa;2.49;0.12450000000000000000
"4005808134397";DOCCIA MEN ACTIVE CL.ML250NIV;2.39;0.11950000000000000000
"4005808134427";DOCCIA SHOWER OIL ML.200NIVEA;3.59;0.17950000000000000000
"4005808160105";DEOD.SPRAY ml150ULT.PRO.NIVEA;3.29;0.16450000000000000000
"4005808163946";CREMA ml150NIVEA            .;2.99;0.14950000000000000000
"4005808246021";CREMA BODY FL.NUTR.ml250NIVE.;4.39;0.21950000000000000000
"4005808246427";CREMA BODY FL.IDR.ml250NIVEp.;4.39;0.21950000000000000000
"4005808261161";MOUSSE FLEXIBLE CUR.Ml150NIV.;3.59;0.17950000000000000000
"4005808261703";GEL MEN AQUA SHINE150ml NIVEA;3.99;0.19950000000000000000
"4005808261918";GEL CREMA STYLING Ml150NIVEA.;4.89;0.24450000000000000000
"4005808293797";DEOD.ROLL-ON ml50DRY IMP.NIVE;2.99;0.14950000000000000000
"4005808380817";DOPOBARB.SENS.ml100NIV.F.MEN.;6.99;0.34950000000000000000
"4005808380848";SCHIUMA BARBA ml200SENS.NIVE.;2.79;0.13950000000000000000
"4005808381401";BAGNETTO SOFF.BOLLE500ML NIV.;3.59;0.17950000000000000000
"4005808678747";DOCCIA ENER.ML250FOR MEN NIVEA;2.39;0.11950000000000000000
"4005808697939";CREMA ml300SOUFFLE'VELL.NIVE.;4.79;0.23950000000000000000
"4005808805624";LATTE DET.ml200NIVEA BABY;3.19;0.15950000000000000000
"4005808829958";DEOD.ROLL-ON ml50PURE INV.NIV;2.99;0.14950000000000000000
"4005808837359";DEOD.ROLL-ON ml50PEARL/B.NIVE;3.19;0.15950000000000000000
"4005808890507";CREMA ml200NIVEA SOFT       .;4.59;0.22950000000000000000
"4005808933020";LIP BUT.TIN.RASPBERRY LABELLO;4.00;0.20000000000000000000
"4005900115010";CREMA IDRAT,MEN ml75NIVEA   .;3.89;0.19450000000000000000
"4005900160713";STRUCC.S/DOCCIA ml150NIVEA PN;2.50;0.12500000000000000000
"4005900192196";SALV.STRUCC.x25DELICATE NIVEA;2.39;0.11950000000000000000
"4005900289476";SALV.STRUCC.X25NIVEA CARE;2.39;0.11950000000000000000
"4005900322272";SALV.STRUCC.X25ACQUA/MICEL.NI;2.39;0.11950000000000000000
"4005900383259";ACQUA MICELLARE Ml400NIVEA;3.99;0.19950000000000000000
"4005900383297";ACQUA MICEL/PELL/SENS.ml400NI;5.39;0.26950000000000000000
"4005900388612";DEO SPRAY B&W ORIG.150ML NIVEA;3.29;0.16450000000000000000
"4005900388650";DEOSPRAY B&W ORIG.MEN150ml NI;3.39;0.16950000000000000000
"4005900388810";DEOSPRAY COOL KICK MEN150ML N;3.29;0.16450000000000000000
"4005900388995";DEOSPRAY PEARL&BEAT150ml NIV.;3.29;0.16450000000000000000
"4005900494900";DEOD.SPRAY DRY FR.MEN Ml150NI;3.29;0.16450000000000000000
"4005900525697";CREMA GIOR CELL.A/AGE Ml50NIV;12.69;0.63450000000000000000
"4005900543318";BAGNO DOCC.CARE&ALOE Ml500NIV;2.49;0.12450000000000000000
"4005900551696";STICK LABBRA BIA.CLASSIC LABEL;2.19;0.10950000000000000000
"4005900551719";LABELLO LABBRA SOFT ROSA;1.99;0.09950000000000000000
"4005900562029";ACQUA MICEL/ACQ/ROSE ML400NIV;5.39;0.26950000000000000000
"4005900575074";LATTE DETERG.IDR.200ml NIVEA;4.29;0.21450000000000000000
"4005900619389";GEL BARBA Ml200SENSITIVE NIVE;3.59;0.17950000000000000000
"4005900649416";OLIO STRUCC.DET.PS ML150NIVEA;4.79;0.23950000000000000000
"4005900694812";BAGNO DOCC.CREME SOFT Ml650NI;3.19;0.15950000000000000000
"4005900694829";BAGNO DOCC.CREME CARE Ml650NI;2.99;0.14950000000000000000
"4005900694850";BAGNO DOCC.CARE&ALOE Ml650NIV;2.99;0.14950000000000000000
"4005900821744";DOCCIA BOOST MEN ML250NIVEA;2.19;0.10950000000000000000
"4005900827876";DEO ROLL-ON ml50MAGN.FRES NIV;3.59;0.17950000000000000000
"4005900839107";LATTE CORPO RASS.Q10ml400NIV;8.99;0.44950000000000000000
"4005900859105";CREMA MANI3i1C&PROT.ML75NIV;3.29;0.16450000000000000000
"4005900864017";NIVEA CER.VISO X6S.CLEAR UP;4.79;0.23950000000000000000
"4005900934321";CREMA BODY FIOR/ARANC ml500NI;6.39;0.31950000000000000000
"4005900934345";CREMA BODY ROSA&ARGAN ml500NI;6.39;0.31950000000000000000
"4005900939524";SIERO FONDOTINTA01ml30NIVEA;16.29;0.81450000000000000000
"4005900939548";SIERO FONDOTINTA02ml30NIVEA;16.89;0.84450000000000000000
"4006149509523";PALLA23CM PAW PATROL DISNEY;2.99;0.14950000000000000000
"4006402010100";BERGADER PICCANTE VASCH.GR.100;1.69;0.08450000000000000000
"4006402030245";CREMOSISSIMO GR.150BERGADER;1.99;0.09950000000000000000
"4006822310019";CARBONELLA5KG FORNACELLA;6.59;0.32950000000000000000
"4006824002806";SALSA HAMBURGER TOP/D.Gr875D*;4.79;0.23950000000000000000
"4006824003216";SALSA DRESS/ERBETTE Ml230DEVE;2.09;0.10450000000000000000
"4006824003247";SALSA DRESS/TZATZIKI Ml230DEV;1.89;0.09450000000000000000
"4006824003582";SALSA DRESS/LIME&SOIA Ml230DE;1.99;0.09950000000000000000
"4006824006323";SALSA DRESS/YOGURT Ml230DEVEL;2.09;0.10450000000000000000
"4006824007115";SALSA BARBECUE Gr410DEVELEY;2.49;0.12450000000000000000
"4006824009119";SALSA DIP GUACAMOLE Gr280DEVE;3.59;0.17950000000000000000
"4006824009300";KETCHUP Ml250DEVELEY;1.59;0.07950000000000000000
"4006824009423";SALSA BARBECUE ml250MINIONS;2.19;0.10950000000000000000
"4006824009652";SALSA GRECA Ml250DEVELEY    .;1.99;0.09950000000000000000
"4006824009669";SALSA MESSICANA Ml250DEVELEY.;2.09;0.10450000000000000000
"4006824009874";SALSA SENAPE/MIELE ML250DEVEL;1.99;0.09950000000000000000
"4006824009966";SALSA BURGER Ml250DEVELEY;2.09;0.10450000000000000000
"4006824009980";MAIONESE ml250-60% GRASSI DEV;1.79;0.08950000000000000000
"4006824009997";SALSA CHEDDAR Ml250DEVELEY;2.19;0.10950000000000000000
"4006824070300";MAIONESE OL.GIRAS.Ml15x6DEVEL;1.49;0.07450000000000000000
"4006824072625";KETCHUP BUST.Ml15x6DEVELEY;1.39;0.06950000000000000000
"4006824078832";SALSA KEBAB ml410SQUEEZ DEVEL;2.69;0.13450000000000000000
"4006824992152";BARBECUE BUST.Ml20x6DEVELEY;1.39;0.06950000000000000000
"4006824993227";SALSA DRESS/CAESAR Ml230DEVEL;1.99;0.09950000000000000000
"4006824993579";SALSA DRESS/CITRONET.Ml230DEV;2.19;0.10950000000000000000
"4006824996891";SALSA BARBECUE Ml250DEVELEY .;2.09;0.10450000000000000000
"4006824997010";SALSA ROSA Ml410DEVELEY SQUEE;2.49;0.12450000000000000000
"4006824999090";SALSA DIP MEXICANA Gr300V.V D;3.19;0.15950000000000000000
"4006824999106";SALSA DIP CHEESE Gr270V.V DEV;3.49;0.17450000000000000000
"4006824999977";SALSA YOGONESE Ml250DEVELEY;2.19;0.10950000000000000000
"4007965452000";DENT.ELMEX PROT.CARIE ml75.;4.39;0.21950000000000000000
"4007965472008";DENT.ELMEX SENSITIVE ml75.;4.39;0.21950000000000000000
"4008007013630";SALATINI STICKS Gr250;0.99;0.04950000000000000000
"4008033428941";SET3TAGLIABISCOTTI CUORE;3.49;0.17450000000000000000
"4008239153784";MENU VITAL PAPPAGALLINI1KG;3.99;0.19950000000000000000
"4008239166289";BASTONCINI DA MASTICARE C.CAR;3.99;0.19950000000000000000
"4008239166296";BONAS BASTONCIN POLLO/FORM80G;4.10;0.20500000000000000000
"4008239166401";BONAS OSSO CALCIO CARNE AN.80G;4.10;0.20500000000000000000
"4008239221025";VITA PREMIUM PESCI TROPIC46G;3.79;0.18950000000000000000
"4008239230096";BEEF STICK CARNE CANI;0.79;0.03950000000000000000
"4008239231109";BEEF STICK TACCHINO CANE;0.89;0.04450000000000000000
"4008239250353";LETTIERA TRUCIOLI COMFORT15L;1.89;0.09450000000000000000
"4008239250414";FIENO DEI PASCOLI ALPINI1KG;2.79;0.13950000000000000000
"4008239255808";VITA PREMIUM MENU KG.1CONIGLI;3.99;0.19950000000000000000
"4008239288073";TREATIES BITS SNACK GR.120;3.99;0.19950000000000000000
"4008239307910";CIOTOLA INOX ANTISCIV.11CM;2.79;0.13950000000000000000
"4008239346001";OSSO PELLE BUFALO CM22VITAKRA;5.49;0.27450000000000000000
"4008239346308";BARRETTE NAT.X10PELLE BUFALO;2.39;0.11950000000000000000
"4008239398956";TOPO MECCANICO GATTI         .;3.39;0.16950000000000000000
"4008366010714";MERL.GRAT.POM/BAS.GR.360x10MS;3.79;0.18950000000000000000
"4008366012756";FIL.MERL.CROC.GR240MSC FROSTA;3.59;0.17950000000000000000
"4008400181325";CONF.RAFFAELLO T14STELLA FERR;6.99;0.34950000000000000000
"4008400191423";KINDER FETTA A LATTE T10Gr28#;3.35;0.16750000000000000000
"4008400221021";CIOCC.KINDER MAXI T10Gr210.;3.10;0.15500000000000000000
"4008400230726";CIOCC.KINDER SORP. Gr100MAX .;5.49;0.27450000000000000000
"4008400270326";PELUCHE CONIGLIO133g KINDER;9.99;0.49950000000000000000
"4008400284620";CIOCC.SCHOKOBONS Gr46SACCH.F.;1.05;0.05250000000000000000
"4008400290423";KINDER PINGUI'T4Gr120#      .;1.99;0.09950000000000000000
"4008400290829";KINDER PINGUI'T8Gr240#      .;3.35;0.16750000000000000000
"4008400320328";CIOCC.K.BUENO T3Gr43x3.;2.29;0.11450000000000000000
"4008400322421";CIOCC.K.MINI BUENO T20GR.108;2.25;0.11250000000000000000
"4008400395029";CARAM.TIC TAC MENTA Gr49.;1.99;0.09950000000000000000
"4008400399324";CARAM.TIC TAC ORANGE Gr49.;1.99;0.09950000000000000000
